idatracacao,cdtup,berco,portoatracacao,ano,mes,tipooperacao,tiponavegacaoatracacao,terminal,nacionalidadearmador,tesperaatracacao,tesperacainicioop,toperacao,tesperadesatracacao,tatracado,testadia,idcarga,origem,destino,cdmercadoria,naturezacarga,qtcarga,pesocargabruta,sentido,cdmercadoria_cntr,pesocarga_cntr
790790,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,8,0,3,0,3,11,17208826,BRSAL,BRARE,2501,"Granel Sólido",0,848,Desembarcados,"",0
735887,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,3,0,8,0,8,12,15863373,BRSAL,BRARE,2501,"Granel Sólido",0,1736,Desembarcados,"",0
790789,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,6,0,6,6,17208825,BRSAL,BRARE,2501,"Granel Sólido",0,1505,Desembarcados,"",0
790499,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,4,0,5,5,17207183,BRSAL,BRARE,2501,"Granel Sólido",0,1167,Desembarcados,"",0
765811,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,19,1,2,0,3,23,16526537,BRSAL,BRARE,2501,"Granel Sólido",0,787,Desembarcados,"",0
766315,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,35,0,9,0,9,44,16527035,BRSAL,BRARE,2501,"Granel Sólido",0,1589,Desembarcados,"",0
790390,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,31,0,12,0,13,44,17207072,BRSAL,BRARE,2501,"Granel Sólido",0,823,Desembarcados,"",0
741916,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,13,0,4,0,5,19,15878018,BRSAL,BRARE,2501,"Granel Sólido",0,1530,Desembarcados,"",0
778807,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,2,0,4,0,4,6,16849872,BRSAL,BRARE,2501,"Granel Sólido",0,906,Desembarcados,"",0
787906,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,10,0,6,0,6,16,17123957,BRSAL,BRARE,2501,"Granel Sólido",0,837,Desembarcados,"",0
771851,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,11,0,6,0,6,18,16685513,BRSAL,BRARE,2501,"Granel Sólido",0,1871,Desembarcados,"",0
764472,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,4,0,4,0,5,9,16500198,BRSAL,BRARE,2501,"Granel Sólido",0,1554,Desembarcados,"",0
778020,BRARE,T1,"Areia Branca",2016,jul,Apoio,Interior,"Cais de Uso da CODERN",1,21,3,27,0,30,51,16843501,BRSAL,BRARE,2501,"Granel Sólido",0,1786,Desembarcados,"",0
760950,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,5,0,6,0,6,12,16353550,BRSAL,BRARE,2501,"Granel Sólido",0,1608,Desembarcados,"",0
760952,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,3,0,4,4,16353552,BRSAL,BRARE,2501,"Granel Sólido",0,917,Desembarcados,"",0
776907,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,4,0,4,4,16839486,BRSAL,BRARE,2501,"Granel Sólido",0,955,Desembarcados,"",0
742322,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,7,0,5,0,5,12,15878056,BRSAL,BRARE,2501,"Granel Sólido",0,1607,Desembarcados,"",0
778021,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,46,0,3,0,3,50,16843502,BRSAL,BRARE,2501,"Granel Sólido",0,883,Desembarcados,"",0
792007,BRARE,T1,"Areia Branca",2016,out,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,31,0,5,0,5,37,17275476,BRSAL,BRARE,2501,"Granel Sólido",0,723,Desembarcados,"",0
765395,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,45,0,2,0,2,48,16518745,BRSAL,BRARE,2501,"Granel Sólido",0,708,Desembarcados,"",0
778605,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,6,0,6,6,16849551,BRSAL,BRARE,2501,"Granel Sólido",0,1744,Desembarcados,"",0
788489,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,22,0,3,0,3,26,17129634,BRSAL,BRARE,2501,"Granel Sólido",0,748,Desembarcados,"",0
788440,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,8,0,7,0,8,16,17129585,BRSAL,BRARE,2501,"Granel Sólido",0,953,Desembarcados,"",0
788442,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,16,0,6,0,6,23,17129587,BRSAL,BRARE,2501,"Granel Sólido",0,1643,Desembarcados,"",0
778405,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,7,0,7,8,16845218,BRSAL,BRARE,2501,"Granel Sólido",0,1827,Desembarcados,"",0
790166,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,5,0,5,5,17204418,BRSAL,BRARE,2501,"Granel Sólido",0,1569,Desembarcados,"",0
764471,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,3,0,2,0,2,5,16500197,BRSAL,BRARE,2501,"Granel Sólido",0,677,Desembarcados,"",0
790233,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,4,0,4,0,5,9,17204698,BRSAL,BRARE,2501,"Granel Sólido",0,1563,Desembarcados,"",0
766110,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,3,0,2,0,2,6,16526804,BRSAL,BRARE,2501,"Granel Sólido",0,824,Desembarcados,"",0
788493,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,16,0,4,0,4,21,17129638,BRSAL,BRARE,2501,"Granel Sólido",0,1586,Desembarcados,"",0
778810,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,8,0,8,9,16849874,BRSAL,BRARE,2501,"Granel Sólido",0,1775,Desembarcados,"",0
784588,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,5,0,8,0,8,13,17027476,BRSAL,BRARE,2501,"Granel Sólido",0,1486,Desembarcados,"",0
741088,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,2,0,2,0,3,5,15876194,BRSAL,BRARE,2501,"Granel Sólido",0,954,Desembarcados,"",0
768799,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,26,3,5,0,8,35,16691151,BRSAL,BRARE,2501,"Granel Sólido",0,849,Desembarcados,"",0
741137,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,12,0,4,0,5,18,15878012,BRSAL,BRARE,2501,"Granel Sólido",0,826,Desembarcados,"",0
741084,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,3,0,2,0,2,6,15869894,BRSAL,BRARE,2501,"Granel Sólido",0,734,Desembarcados,"",0
741085,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,3,0,8,0,8,11,15871657,BRSAL,BRARE,2501,"Granel Sólido",0,1545,Desembarcados,"",0
768800,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,15,0,7,0,8,23,16691152,BRSAL,BRARE,2501,"Granel Sólido",0,1646,Desembarcados,"",0
766741,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,20,1,1,0,2,23,16533781,BRSAL,BRARE,2501,"Granel Sólido",0,759,Desembarcados,"",0
776194,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,32,0,6,0,7,39,16780831,BRSAL,BRARE,2501,"Granel Sólido",0,1609,Desembarcados,"",0
741128,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,10,0,7,0,8,18,15876210,BRSAL,BRARE,2501,"Granel Sólido",0,1702,Desembarcados,"",0
766746,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,1,0,16,0,17,18,16533786,BRSAL,BRARE,2501,"Granel Sólido",0,1254,Desembarcados,"",0
786150,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,9,0,8,0,9,18,17108886,BRSAL,BRARE,2501,"Granel Sólido",0,1415,Desembarcados,"",0
775659,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,66,0,5,0,6,72,16776621,BRSAL,BRARE,2501,"Granel Sólido",0,1580,Desembarcados,"",0
786357,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,10,0,6,0,6,16,17109726,BRSAL,BRARE,2501,"Granel Sólido",0,1456,Desembarcados,"",0
786308,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,11,0,2,0,2,14,17109643,BRSAL,BRARE,2501,"Granel Sólido",0,761,Desembarcados,"",0
768340,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,34,0,6,1,7,41,16691150,BRSAL,BRARE,2501,"Granel Sólido",0,1461,Desembarcados,"",0
772992,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,2,0,6,0,6,8,16691120,BRSAL,BRARE,2501,"Granel Sólido",0,1784,Desembarcados,"",0
772930,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,5,0,2,0,3,9,16691038,BRSAL,BRARE,2501,"Granel Sólido",0,879,Desembarcados,"",0
786360,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,3,0,3,3,17109729,BRSAL,BRARE,2501,"Granel Sólido",0,727,Desembarcados,"",0
779416,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,7,0,7,7,16896762,BRSAL,BRARE,2501,"Granel Sólido",0,793,Desembarcados,"",0
768337,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,58,0,5,0,5,63,16691149,BRSAL,BRARE,2501,"Granel Sólido",0,806,Desembarcados,"",0
766753,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,1,0,3,0,3,5,16533793,BRSAL,BRARE,2501,"Granel Sólido",0,741,Desembarcados,"",0
779414,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,7,0,8,8,16896760,BRSAL,BRARE,2501,"Granel Sólido",0,1904,Desembarcados,"",0
786663,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,8,0,9,9,17110270,BRSAL,BRARE,2501,"Granel Sólido",0,1604,Desembarcados,"",0
770282,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,3,5,0,8,9,16658519,BRSAL,BRARE,2501,"Granel Sólido",0,970,Desembarcados,"",0
771120,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,1,0,2,0,2,4,16681277,BRSAL,BRARE,2501,"Granel Sólido",0,935,Desembarcados,"",0
770725,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,91,0,6,0,6,98,16661201,BRSAL,BRARE,2501,"Granel Sólido",0,1725,Desembarcados,"",0
785032,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,4,0,6,0,6,10,17034883,BRSAL,BRARE,2501,"Granel Sólido",0,828,Desembarcados,"",0
784824,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,6,0,6,6,17031509,BRSAL,BRARE,2501,"Granel Sólido",0,1392,Desembarcados,"",0
785138,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,4,0,7,0,7,12,17035112,BRSAL,BRARE,2501,"Granel Sólido",0,1863,Desembarcados,"",0
736958,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,8,0,5,0,5,13,15863400,BRSAL,BRARE,2501,"Granel Sólido",0,1451,Desembarcados,"",0
740854,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,1,0,4,0,4,6,15866015,BRSAL,BRARE,2501,"Granel Sólido",0,819,Desembarcados,"",0
768873,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,3,0,3,3,16691144,BRSAL,BRARE,2501,"Granel Sólido",0,838,Desembarcados,"",0
785137,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,2,0,2,2,17035108,BRSAL,BRARE,2501,"Granel Sólido",0,827,Desembarcados,"",0
736939,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,6,0,2,0,2,8,15863389,BRSAL,BRARE,2501,"Granel Sólido",0,789,Desembarcados,"",0
784946,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,6,0,2,0,2,9,17033977,BRSAL,BRARE,2501,"Granel Sólido",0,840,Desembarcados,"",0
781527,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,6,0,6,6,16948081,BRSAL,BRARE,2501,"Granel Sólido",0,1337,Desembarcados,"",0
767286,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,9,0,7,0,7,17,16691145,BRSAL,BRARE,2501,"Granel Sólido",0,1024,Desembarcados,"",0
787283,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,2,0,3,0,3,5,17116689,BRSAL,BRARE,2501,"Granel Sólido",0,695,Desembarcados,"",0
767310,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,6,9,6,0,16,23,16691147,BRSAL,BRARE,2501,"Granel Sólido",0,1672,Desembarcados,"",0
766697,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,4,5,5,0,11,15,16533738,BRSAL,BRARE,2501,"Granel Sólido",0,1268,Desembarcados,"",0
787604,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,3,0,12,0,12,15,17117671,BRSAL,BRARE,2501,"Granel Sólido",0,1492,Desembarcados,"",0
767078,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,19,0,3,0,3,22,16691146,BRSAL,BRARE,2501,"Granel Sólido",0,946,Desembarcados,"",0
740547,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,12,0,3,0,3,16,15865950,BRSAL,BRARE,2501,"Granel Sólido",0,782,Desembarcados,"",0
785049,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,16,0,16,16,17034912,BRSAL,BRARE,2501,"Granel Sólido",0,1837,Desembarcados,"",0
785471,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,11,0,6,0,6,17,17039220,BRSAL,BRARE,2501,"Granel Sólido",0,1797,Desembarcados,"",0
776190,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,83,2,14,0,17,100,16780827,BRSAL,BRARE,2501,"Granel Sólido",0,831,Desembarcados,"",0
776221,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,1,3,0,5,5,16781109,BRSAL,BRARE,2501,"Granel Sólido",0,884,Desembarcados,"",0
767081,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,9,0,6,0,6,15,16691148,BRSAL,BRARE,2501,"Granel Sólido",0,1730,Desembarcados,"",0
773705,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,11,0,20,0,20,31,16704258,BRSAL,BRARE,2501,"Granel Sólido",0,853,Desembarcados,"",0
739710,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,21,0,9,0,9,30,15865914,BRSAL,BRARE,2501,"Granel Sólido",0,1649,Desembarcados,"",0
736937,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,14,0,4,0,4,19,15863388,BRSAL,BRARE,2501,"Granel Sólido",0,1396,Desembarcados,"",0
784637,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,10,0,2,0,2,13,17027531,BRSAL,BRARE,2501,"Granel Sólido",0,909,Desembarcados,"",0
771149,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,10,0,6,0,6,17,16682294,BRSAL,BRARE,2501,"Granel Sólido",0,843,Desembarcados,"",0
784634,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,3,0,7,0,7,11,17027528,BRSAL,BRARE,2501,"Granel Sólido",0,1555,Desembarcados,"",0
784369,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,2,0,9,0,10,13,17026678,BRSAL,BRARE,2501,"Granel Sólido",0,1659,Desembarcados,"",0
784514,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,4,0,2,0,3,7,17026987,BRSAL,BRARE,2501,"Granel Sólido",0,706,Desembarcados,"",0
784377,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,3,0,5,0,5,9,17026686,BRSAL,BRARE,2501,"Granel Sólido",0,839,Desembarcados,"",0
771268,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,6,1,5,0,6,12,16682434,BRSAL,BRARE,2501,"Granel Sólido",0,1856,Desembarcados,"",0
784028,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,3,0,3,3,17014190,BRSAL,BRARE,2501,"Granel Sólido",0,907,Desembarcados,"",0
780442,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,17,7,4,0,12,30,16905546,BRSAL,BRARE,2501,"Granel Sólido",0,886,Desembarcados,"",0
779915,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,12,0,4,0,4,16,16900499,BRSAL,BRARE,2501,"Granel Sólido",0,864,Desembarcados,"",0
783772,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,3,0,2,0,2,6,17005479,BRSAL,BRARE,2501,"Granel Sólido",0,714,Desembarcados,"",0
738914,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,7,0,10,0,10,18,15864766,BRSAL,BRARE,2501,"Granel Sólido",0,1679,Desembarcados,"",0
738918,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,8,0,13,0,14,22,15865826,BRSAL,BRARE,2501,"Granel Sólido",0,936,Desembarcados,"",0
783773,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,32,0,7,0,7,39,17005480,BRSAL,BRARE,2501,"Granel Sólido",0,1747,Desembarcados,"",0
772059,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,2,0,12,0,12,15,16685783,BRSAL,BRARE,2501,"Granel Sólido",0,1772,Desembarcados,"",0
772457,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,29,0,36,0,36,66,16691153,BRSAL,BRARE,2501,"Granel Sólido",0,1728,Desembarcados,"",0
739095,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,19,0,4,0,4,24,15865850,BRSAL,BRARE,2501,"Granel Sólido",0,1778,Desembarcados,"",0
783587,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,6,0,2,0,2,8,17005041,BRSAL,BRARE,2501,"Granel Sólido",0,897,Desembarcados,"",0
772101,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,27,1,3,0,5,32,16686307,BRSAL,BRARE,2501,"Granel Sólido",0,985,Desembarcados,"",0
783579,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,6,3,4,0,8,14,17005033,BRSAL,BRARE,2501,"Granel Sólido",0,983,Desembarcados,"",0
780440,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,6,0,6,133,16905544,BRSAL,BRARE,2501,"Granel Sólido",0,1584,Desembarcados,"",0
739097,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,10,0,3,0,3,14,15865852,BRSAL,BRARE,2501,"Granel Sólido",0,818,Desembarcados,"",0
774117,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,3,0,7,0,7,11,16710858,BRSAL,BRARE,2501,"Granel Sólido",0,1432,Desembarcados,"",0
772683,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,2,0,3,3,16691154,BRSAL,BRARE,2501,"Granel Sólido",0,868,Desembarcados,"",0
780931,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,16,0,4,0,4,21,16925512,BRSAL,BRARE,2501,"Granel Sólido",0,1531,Desembarcados,"",0
772845,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,18,0,5,0,5,24,16690948,BRSAL,BRARE,2501,"Granel Sólido",0,1740,Desembarcados,"",0
771997,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,23,0,3,0,4,27,16685704,BRSAL,BRARE,2501,"Granel Sólido",0,988,Desembarcados,"",0
782298,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,3,0,7,0,7,10,16973107,BRSAL,BRARE,2501,"Granel Sólido",0,1524,Desembarcados,"",0
772463,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,39,1,2,0,3,42,16691155,BRSAL,BRARE,2501,"Granel Sólido",0,867,Desembarcados,"",0
781062,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,48,0,6,0,6,55,16926471,BRSAL,BRARE,2501,"Granel Sólido",0,1330,Desembarcados,"",0
773105,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,20,0,3,0,3,23,16700197,BRSAL,BRARE,2501,"Granel Sólido",0,878,Desembarcados,"",0
782242,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,25,0,2,0,2,28,16972382,BRSAL,BRARE,2501,"Granel Sólido",0,849,Desembarcados,"",0
772469,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,3,0,3,0,3,7,16691156,BRSAL,BRARE,2501,"Granel Sólido",0,960,Desembarcados,"",0
772679,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,4,0,5,0,5,9,16691062,BRSAL,BRARE,2501,"Granel Sólido",0,1802,Desembarcados,"",0
781536,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,25,0,3,0,3,28,16948092,BRSAL,BRARE,2501,"Granel Sólido",0,688,Desembarcados,"",0
774184,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,10,0,3,0,3,13,16711004,BRSAL,BRARE,2501,"Granel Sólido",0,744,Desembarcados,"",0
782895,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,5,0,5,5,16999633,BRSAL,BRARE,2501,"Granel Sólido",0,1727,Desembarcados,"",0
774185,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,10,0,8,0,9,19,16711005,BRSAL,BRARE,2501,"Granel Sólido",0,1349,Desembarcados,"",0
737518,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,13,0,15,0,15,28,15863411,BRSAL,BRARE,2501,"Granel Sólido",0,629,Desembarcados,"",0
782580,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,7,0,2,0,2,10,16990738,BRSAL,BRARE,2501,"Granel Sólido",0,689,Desembarcados,"",0
781544,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,5,0,5,0,5,11,16948101,BRSAL,BRARE,2501,"Granel Sólido",0,1441,Desembarcados,"",0
773868,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,25,0,5,0,6,32,16707312,BRSAL,BRARE,2501,"Granel Sólido",0,1761,Desembarcados,"",0
759575,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,4,0,4,4,16341391,BRSAL,BRARE,2501,"Granel Sólido",0,953,Desembarcados,"",0
